Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Sales Agent ID,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Cost%
138,CA-145583-138,10/13/2019,10/19/2019,Standard Class,LC-16885,Lena Creighton,4,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2
139,CA-145583-139,10/13/2019,10/19/2019,Standard Class,LC-16885,Lena Creighton,4,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.1
140,CA-145583-140,10/13/2019,10/19/2019,Standard Class,LC-16885,Lena Creighton,4,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.1
141,CA-110366-141,9/5/2019,9/7/2019,Second Class,JD-15895,Jonathan Doherty,37,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2
146,CA-110744-146,9/7/2018,9/12/2018,Standard Class,HA-14920,Helen Andreada,4,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.1
147,CA-110072-147,10/22/2017,10/28/2017,Standard Class,MG-17680,Maureen Gastineau,34,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2
148,CA-114489-148,12/5/2019,12/9/2019,Standard Class,JE-16165,Justin Ellison,48,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.1
149,CA-114489-149,12/5/2019,12/9/2019,Standard Class,JE-16165,Justin Ellison,48,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.1
150,CA-114489-150,12/5/2019,12/9/2019,Standard Class,JE-16165,Justin Ellison,48,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.1
151,CA-114489-151,12/5/2019,12/9/2019,Standard Class,JE-16165,Justin Ellison,48,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.1
152,CA-158834-152,3/13/2019,3/16/2019,First Class,TW-21025,Tamara Willingham,2,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2
153,CA-158834-153,3/13/2019,3/16/2019,First Class,TW-21025,Tamara Willingham,2,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2
154,CA-124919-154,5/31/2018,6/2/2018,First Class,SP-20650,Stephanie Phelps,4,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.1
155,CA-124919-155,5/31/2018,6/2/2018,First Class,SP-20650,Stephanie Phelps,4,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.1
156,CA-124919-156,5/31/2018,6/2/2018,First Class,SP-20650,Stephanie Phelps,4,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.1
157,CA-118948-157,5/28/2018,6/3/2018,Standard Class,NK-18490,Neil Knudson,46,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.1
158,CA-104269-158,3/1/2017,3/6/2017,Second Class,DB-13060,Dave Brooks,46,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2
159,CA-114104-159,11/20/2019,11/24/2019,Standard Class,NP-18670,Nora Paige,35,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.1
160,CA-114104-160,11/20/2019,11/24/2019,Standard Class,NP-18670,Nora Paige,35,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.1
161,CA-162733-161,5/11/2019,5/12/2019,First Class,TT-21070,Ted Trevino,4,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.1
162,CA-119697-162,12/28/2018,12/31/2018,Second Class,EM-13960,Eric Murdock,37,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2
163,CA-154508-163,11/16/2019,11/20/2019,Standard Class,RD-19900,Ruben Dartt,30,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0.1
164,CA-113817-164,11/7/2019,11/11/2019,Standard Class,MJ-17740,Max Jones,46,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2
165,CA-139892-165,9/8/2017,9/12/2017,Standard Class,BM-11140,Becky Martin,42,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2
166,CA-139892-166,9/8/2017,9/12/2017,Standard Class,BM-11140,Becky Martin,42,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4
167,CA-139892-167,9/8/2017,9/12/2017,Standard Class,BM-11140,Becky Martin,42,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2
168,CA-139892-168,9/8/2017,9/12/2017,Standard Class,BM-11140,Becky Martin,42,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3
169,CA-139892-169,9/8/2017,9/12/2017,Standard Class,BM-11140,Becky Martin,42,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2
170,CA-139892-170,9/8/2017,9/12/2017,Standard Class,BM-11140,Becky Martin,42,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8
171,CA-139892-171,9/8/2017,9/12/2017,Standard Class,BM-11140,Becky Martin,42,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2
172,CA-118962-172,8/5/2017,8/9/2017,Standard Class,CS-12130,Chad Sievert,4,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0.1
173,CA-118962-173,8/5/2017,8/9/2017,Standard Class,CS-12130,Chad Sievert,4,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.1
174,CA-118962-174,8/5/2017,8/9/2017,Standard Class,CS-12130,Chad Sievert,4,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2
175,US-100853-175,9/14/2017,9/19/2017,Standard Class,JB-15400,Jennifer Braxton,12,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8
176,US-100853-176,9/14/2017,9/19/2017,Standard Class,JB-15400,Jennifer Braxton,12,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2
177,US-152366-177,4/21/2020,4/25/2020,Second Class,SJ-20500,Shirley Jackson,42,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8
178,US-101511-178,11/21/2018,11/23/2018,Second Class,JE-15745,Joel Eaton,34,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3
179,US-101511-179,11/21/2018,11/23/2018,Second Class,JE-15745,Joel Eaton,34,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2
180,CA-137225-180,12/15/2018,12/19/2018,Standard Class,JK-15640,Jim Kriz,31,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.1
181,CA-166191-181,12/5/2017,12/9/2017,Second Class,DK-13150,David Kendrick,12,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2
182,CA-166191-182,12/5/2017,12/9/2017,Second Class,DK-13150,David Kendrick,12,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2
183,CA-158274-183,11/19/2017,11/24/2017,Second Class,RM-19675,Robert Marley,17,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0.1
184,CA-158274-184,11/19/2017,11/24/2017,Second Class,RM-19675,Robert Marley,17,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.1
185,CA-158274-185,11/19/2017,11/24/2017,Second Class,RM-19675,Robert Marley,17,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0.1
186,CA-105018-186,11/28/2019,12/2/2019,Standard Class,SK-19990,Sally Knutson,6,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.1
187,CA-123260-187,8/26/2017,8/30/2017,Standard Class,FM-14290,Frank Merwin,4,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.1
188,CA-157000-188,7/16/2019,7/22/2019,Standard Class,AM-10360,Alice McCarthy,42,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2
189,CA-157000-189,7/16/2019,7/22/2019,Standard Class,AM-10360,Alice McCarthy,42,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2
190,CA-102281-190,10/12/2018,10/14/2018,First Class,MP-17470,Mark Packer,31,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2
191,CA-102281-191,10/12/2018,10/14/2018,First Class,MP-17470,Mark Packer,31,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.1
192,CA-102281-192,10/12/2018,10/14/2018,First Class,MP-17470,Mark Packer,31,United States,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0.1
193,CA-102281-193,10/12/2018,10/14/2018,First Class,MP-17470,Mark Packer,31,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2
194,CA-102281-194,10/12/2018,10/14/2018,First Class,MP-17470,Mark Packer,31,United States,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.1
195,CA-131457-195,10/31/2018,11/6/2018,Standard Class,MZ-17515,Mary Zewe,4,United States,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0.1
196,CA-140004-196,3/21/2017,3/25/2017,Standard Class,CB-12025,Cassandra Brandow,34,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2
197,CA-140004-197,3/21/2017,3/25/2017,Standard Class,CB-12025,Cassandra Brandow,34,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2
202,CA-133690-202,8/3/2017,8/5/2017,First Class,BS-11755,Bruce Stewart,5,United States,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5
203,CA-133690-203,8/3/2017,8/5/2017,First Class,BS-11755,Bruce Stewart,5,United States,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2
212,CA-101007-212,2/9/2018,2/13/2018,Second Class,MS-17980,Michael Stewart,42,United States,Dallas,Texas,75220,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2
213,CA-146262-213,1/2/2018,1/9/2018,Standard Class,VW-21775,Victoria Wilson,34,United States,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2,0.2
214,CA-146262-214,1/2/2018,1/9/2018,Standard Class,VW-21775,Victoria Wilson,34,United States,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5
215,CA-146262-215,1/2/2018,1/9/2018,Standard Class,VW-21775,Victoria Wilson,34,United States,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4
216,CA-146262-216,1/2/2018,1/9/2018,Standard Class,VW-21775,Victoria Wilson,34,United States,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7
217,CA-146262-217,1/2/2018,1/9/2018,Standard Class,VW-21775,Victoria Wilson,34,United States,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2
218,CA-130162-218,10/28/2019,11/1/2019,Standard Class,JH-15910,Jonathan Howell,4,United States,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.1
219,CA-130162-219,10/28/2019,11/1/2019,Standard Class,JH-15910,Jonathan Howell,4,United States,Los Angeles,California,90032,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2
220,CA-169397-220,12/24/2018,12/27/2018,First Class,JB-15925,Joni Blumstein,34,United States,Dublin,Ohio,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2
221,CA-169397-221,12/24/2018,12/27/2018,First Class,JB-15925,Joni Blumstein,34,United States,Dublin,Ohio,43017,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2
222,CA-169397-222,12/24/2018,12/27/2018,First Class,JB-15925,Joni Blumstein,34,United States,Dublin,Ohio,43017,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7
223,CA-169397-223,12/24/2018,12/27/2018,First Class,JB-15925,Joni Blumstein,34,United States,Dublin,Ohio,43017,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2
224,CA-169397-224,12/24/2018,12/27/2018,First Class,JB-15925,Joni Blumstein,34,United States,Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7
225,CA-169397-225,12/24/2018,12/27/2018,First Class,JB-15925,Joni Blumstein,34,United States,Dublin,Ohio,43017,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2
226,CA-163055-226,8/9/2018,8/16/2018,Standard Class,DS-13180,David Smith,21,United States,Detroit,Michigan,48227,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.1
227,CA-163055-227,8/9/2018,8/16/2018,Standard Class,DS-13180,David Smith,21,United States,Detroit,Michigan,48227,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0.1
228,CA-163055-228,8/9/2018,8/16/2018,Standard Class,DS-13180,David Smith,21,United States,Detroit,Michigan,48227,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0.1
229,US-145436-229,2/28/2018,3/4/2018,Standard Class,VD-21670,Valerie Dominguez,41,United States,Columbia,Tennessee,38401,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2
230,US-145436-230,2/28/2018,3/4/2018,Standard Class,VD-21670,Valerie Dominguez,41,United States,Columbia,Tennessee,38401,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2
231,US-156216-231,9/13/2017,9/17/2017,Standard Class,EA-14035,Erin Ashbrook,32,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7
232,US-100930-232,4/7/2020,4/12/2020,Standard Class,CS-12400,Christopher Schild,9,United States,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45
233,US-100930-233,4/7/2020,4/12/2020,Standard Class,CS-12400,Christopher Schild,9,United States,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45
234,US-100930-234,4/7/2020,4/12/2020,Standard Class,CS-12400,Christopher Schild,9,United States,Tampa,Florida,33614,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7
235,US-100930-235,4/7/2020,4/12/2020,Standard Class,CS-12400,Christopher Schild,9,United States,Tampa,Florida,33614,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2
236,US-100930-236,4/7/2020,4/12/2020,Standard Class,CS-12400,Christopher Schild,9,United States,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2
238,CA-157749-238,6/4/2019,6/9/2019,Second Class,KL-16645,Ken Lonsdale,12,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5,0.2
239,CA-157749-239,6/4/2019,6/9/2019,Second Class,KL-16645,Ken Lonsdale,12,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6
240,CA-157749-240,6/4/2019,6/9/2019,Second Class,KL-16645,Ken Lonsdale,12,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6
241,CA-157749-241,6/4/2019,6/9/2019,Second Class,KL-16645,Ken Lonsdale,12,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2
242,CA-157749-242,6/4/2019,6/9/2019,Second Class,KL-16645,Ken Lonsdale,12,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5
243,CA-157749-243,6/4/2019,6/9/2019,Second Class,KL-16645,Ken Lonsdale,12,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6
244,CA-157749-244,6/4/2019,6/9/2019,Second Class,KL-16645,Ken Lonsdale,12,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2
245,CA-131926-245,6/1/2017,6/6/2017,Second Class,DW-13480,Dianna Wilson,22,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0.1
246,CA-131926-246,6/1/2017,6/6/2017,Second Class,DW-13480,Dianna Wilson,22,United States,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0.1
